UNIT_ID,USE_TYPE,NAME,NAME_LONG,LEVEL_ID,CAPACITY,AREA_ID,ASSIGNMENT_TYPE,AREA_GROSS,HEIGHT_RELATIVE,RESERVATION_METHOD,VALIDATIONSTATUS,Extrude1,fire_intensity,people,temperature,start_time,start_time_txt,end_time,end_time_txt,active_rooms,max_people,sqm_pp,nr_people_height,Z_Mean,ORIG_FID,POINT_X,POINT_Y,POINT_Z
ETH.LEE.N.N_200.0002,Gang,LEE N 200.0002,LEE N 200.0002,ETH.LEE.N,,,none,36.220307608515675,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:12:00,11/11/2023 11:12:00 AM,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,1,3,10,0.0000000,474.999999999999829,72,951361.391199998557568,6003994.573499999940395,474.999999999999829
ETH.LEE.N.N_200.0001,Treppe,LEE N 200.0001,LEE N 200.0001,ETH.LEE.N,,,none,38.798229158544601,4.000000000000000,,2,3.8000000,,2,,11/11/2023 11:12:00,11/11/2023 11:12:00 AM,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,1,3,10,2.5333333,474.999999999999886,73,951355.332299999892712,6004000.151900000870228,474.999999999999886
ETH.LEE.N.N_200.002,Gang,LEE N 200.002,LEE N 200.002,ETH.LEE.N,,,none,285.161700318579790,4.000000000000000,,2,0.1000000,,1,,11/11/2023 11:12:00,11/11/2023 11:12:00 AM,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,1,28,10,0.0035714,474.999999999999943,74,951358.753699999302626,6003983.640600003302097,474.999999999999943
ETH.LEE.O.O_200.0001,Treppe,LEE O 200.0001,LEE O 200.0001,ETH.LEE.O,,,none,38.798229158544601,4.000000000000000,,2,3.8000000,,0,,11/11/2023 11:12:00,11/11/2023 11:12:00 AM,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,1,3,10,0.0000000,478.999999999999943,75,951355.332299999892712,6004000.151900000870228,478.999999999999943
ETH.LEE.P.P_200.0001,Treppe,LEE P 200.0001,LEE P 200.0001,ETH.LEE.P,,,none,38.797368806689846,2.500000000000000,,2,2.3000000,,2,,11/11/2023 11:12:00,11/11/2023 11:12:00 AM,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,1,3,10,1.5333333,482.999999999999943,76,951355.332299999892712,6004000.151900000870228,482.999999999999943
ETH.LEE.P.P_201,Buero,LEE P 201,LEE P 201,ETH.LEE.P,,,none,59.601284102664145,2.500000000000000,,2,1.7500000,,2,,11/11/2023 11:12:00,11/11/2023 11:12:00 AM,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,1,5,10,0.7000000,482.999999999999943,77,951342.221099998801947,6004006.435699999332428,482.999999999999943
ETH.LEE.P.P_200.002,Gang,LEE P 200.002,LEE P 200.002,ETH.LEE.P,,,none,297.146779413222589,2.500000000000000,,2,0.1000000,,1,,11/11/2023 11:12:00,11/11/2023 11:12:00 AM,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,1,29,10,0.0034483,482.999999999999716,78,951352.228599999099970,6003998.543300002813339,482.999999999999716
ETH.LEE.E.E_100.0001,Treppe,LEE E 100.0001,LEE E 100.0001,ETH.LEE.E,,,none,29.489782144925709,4.000000000000000,,2,3.8000000,,6,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,2,10,3.8000000,442.999999999999943,79,951342.027499999850988,6004044.577200002968311,442.999999999999943
ETH.LEE.E.E_100.001,Gang,LEE E 100.001,LEE E 100.001,ETH.LEE.E,,,none,100.973819938461133,4.000000000000000,,2,0.1000000,,15,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,10,10,0.1000000,443.000000000000000,80,951334.302999999374151,6004039.184000000357628,443.000000000000000
ETH.LEE.E.E_100.0002,Gang,LEE E 100.0002,LEE E 100.0002,ETH.LEE.E,,,none,23.494786756391370,4.000000000000000,,2,0.1000000,,10,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,2,10,0.1000000,443.000000000000114,81,951336.743200000375509,6004049.484800003468990,443.000000000000114
ETH.LEE.E.E_100.003,Gang,LEE E 100.003,LEE E 100.003,ETH.LEE.E,,,none,16.172957716682866,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,1,10,0.0000000,442.999999999999659,82,951341.513300001621246,6004051.523199997842312,442.999999999999659
ETH.LEE.E.E_101,Hoersaal,LEE E 101,Hörsaal LEE E 101,ETH.LEE.E,,,none,414.004528459962557,4.000000000000000,,2,2.8000000,,10,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,41,10,0.6829268,442.999999999999943,83,951329.706399999558926,6004059.619800001382828,442.999999999999943
ETH.LEE.F.F_200.0001,Treppe,LEE F 200.0001,LEE F 200.0001,ETH.LEE.F,,,none,38.797864749292607,4.000000000000000,,2,3.8000000,,0,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,3,10,0.0000000,447.000000000000057,84,951355.332199998199940,6004000.151900000870228,447.000000000000057
ETH.LEE.F.F_200.002,Gang,LEE F 200.002,LEE F 200.002,ETH.LEE.F,,,none,139.914408053955810,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,13,10,0.0000000,446.999999999999829,85,951353.006999999284744,6003996.736100003123283,446.999999999999829
ETH.LEE.F.F_100.0002,Gang,LEE F 100.0002,LEE F 100.0002,ETH.LEE.F,,,none,45.683217200168805,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,4,10,0.0000000,446.999999999999886,86,951339.478700000792742,6004039.077899999916553,446.999999999999886
ETH.LEE.F.F_100.0001,Treppe,LEE F 100.0001,LEE F 100.0001,ETH.LEE.F,,,none,29.489690849588509,4.000000000000000,,2,3.8000000,,0,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,2,10,0.0000000,446.999999999999943,87,951342.027499999850988,6004044.577200002968311,446.999999999999943
ETH.LEE.F.F_100.002,Gang,LEE F 100.002,LEE F 100.002,ETH.LEE.F,,,none,349.378367524956957,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,34,10,0.0000000,446.999999999999773,88,951336.750500001013279,6004034.023400001227856,446.999999999999773
ETH.LEE.G.G_200.0001,Treppe,LEE G 200.0001,LEE G 200.0001,ETH.LEE.G,,,none,38.797433342500021,4.000000000000000,,2,3.8000000,,0,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,3,10,0.0000000,451.000000000000000,89,951355.332199998199940,6004000.152000002563000,451.000000000000000
ETH.LEE.H.H_200.0001,Treppe,LEE H 200.0001,LEE H 200.0001,ETH.LEE.H,,,none,38.797996932166683,4.000000000000000,,2,3.8000000,,3,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,3,10,3.8000000,455.000000000000057,90,951355.332199998199940,6004000.151900000870228,455.000000000000057
ETH.LEE.J.J_200.0001,Treppe,LEE J 200.0001,LEE J 200.0001,ETH.LEE.J,,,none,38.797750769222219,4.000000000000000,,2,3.8000000,,2,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,3,10,2.5333333,459.000000000000000,91,951355.332199998199940,6004000.151900000870228,459.000000000000000
ETH.LEE.J.J_201,Buero,LEE J 201,LEE J 201,ETH.LEE.J,,,none,91.478849216126491,4.000000000000000,,2,2.8000000,,1,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,9,10,0.3111111,459.000000000000057,92,951343.056000001728535,6004004.541900001466274,459.000000000000057
ETH.LEE.J.J_200.002,Gang,LEE J 200.002,LEE J 200.002,ETH.LEE.J,,,none,332.689532325359437,4.000000000000000,,2,0.1000000,,3,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,33,10,0.0090909,459.000000000000227,93,951352.245900001376867,6003998.503700003027916,459.000000000000227
ETH.LEE.K.K_200.0001,Treppe,LEE K 200.0001,LEE K 200.0001,ETH.LEE.K,,,none,38.797996459068465,4.000000000000000,,2,3.8000000,,0,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,3,10,0.0000000,463.000000000000000,94,951355.332199998199940,6004000.151900000870228,463.000000000000000
ETH.LEE.L.L_200.0001,Treppe,LEE L 200.0001,LEE L 200.0001,ETH.LEE.L,,,none,38.797801430551004,4.000000000000000,,2,3.8000000,,0,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,3,10,0.0000000,467.000000000000000,95,951355.332299999892712,6004000.151900000870228,467.000000000000000
ETH.LEE.M.M_200.0001,Treppe,LEE M 200.0001,LEE M 200.0001,ETH.LEE.M,,,none,38.797398507919802,4.000000000000000,,2,3.8000000,,2,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,3,10,2.5333333,470.999999999999886,96,951355.332299999892712,6004000.151900000870228,470.999999999999886
ETH.LEE.N.N_208,Buero,LEE N 208,LEE N 208,ETH.LEE.N,,,none,62.368439054130889,4.000000000000000,,2,2.8000000,,1,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,6,10,0.4666667,474.999999999999943,97,951353.780299998819828,6003980.067900002002716,474.999999999999943
ETH.LEE.N.N_200.0002,Gang,LEE N 200.0002,LEE N 200.0002,ETH.LEE.N,,,none,36.220307608515675,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,3,10,0.0000000,474.999999999999829,98,951361.391199998557568,6003994.573499999940395,474.999999999999829
ETH.LEE.N.N_200.0001,Treppe,LEE N 200.0001,LEE N 200.0001,ETH.LEE.N,,,none,38.798229158544601,4.000000000000000,,2,3.8000000,,1,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,3,10,1.2666667,474.999999999999886,99,951355.332299999892712,6004000.151900000870228,474.999999999999886
ETH.LEE.N.N_200.002,Gang,LEE N 200.002,LEE N 200.002,ETH.LEE.N,,,none,285.161700318579790,4.000000000000000,,2,0.1000000,,2,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,28,10,0.0071429,474.999999999999943,100,951358.753699999302626,6003983.640600003302097,474.999999999999943
ETH.LEE.O.O_200.0001,Treppe,LEE O 200.0001,LEE O 200.0001,ETH.LEE.O,,,none,38.798229158544601,4.000000000000000,,2,3.8000000,,2,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,3,10,2.5333333,478.999999999999943,101,951355.332299999892712,6004000.151900000870228,478.999999999999943
ETH.LEE.P.P_200.0001,Treppe,LEE P 200.0001,LEE P 200.0001,ETH.LEE.P,,,none,38.797368806689846,2.500000000000000,,2,2.3000000,,1,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,3,10,0.7666667,482.999999999999943,102,951355.332299999892712,6004000.151900000870228,482.999999999999943
ETH.LEE.P.P_201,Buero,LEE P 201,LEE P 201,ETH.LEE.P,,,none,59.601284102664145,2.500000000000000,,2,1.7500000,,2,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,5,10,0.7000000,482.999999999999943,103,951342.221099998801947,6004006.435699999332428,482.999999999999943
ETH.LEE.P.P_200.002,Gang,LEE P 200.002,LEE P 200.002,ETH.LEE.P,,,none,297.146779413222589,2.500000000000000,,2,0.1000000,,0,,11/11/2023 11:12:30,11/11/2023 11:12:30 AM,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,1,29,10,0.0000000,482.999999999999716,104,951352.228599999099970,6003998.543300002813339,482.999999999999716
ETH.LEE.E.E_100.0001,Treppe,LEE E 100.0001,LEE E 100.0001,ETH.LEE.E,,,none,29.489782144925709,4.000000000000000,,2,3.8000000,,10,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,2,10,3.8000000,442.999999999999943,105,951342.027499999850988,6004044.577200002968311,442.999999999999943
ETH.LEE.E.E_100.001,Gang,LEE E 100.001,LEE E 100.001,ETH.LEE.E,,,none,100.973819938461133,4.000000000000000,,2,0.1000000,,10,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,10,10,0.1000000,443.000000000000000,106,951334.302999999374151,6004039.184000000357628,443.000000000000000
ETH.LEE.E.E_100.0002,Gang,LEE E 100.0002,LEE E 100.0002,ETH.LEE.E,,,none,23.494786756391370,4.000000000000000,,2,0.1000000,,15,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,2,10,0.1000000,443.000000000000114,107,951336.743200000375509,6004049.484800003468990,443.000000000000114
ETH.LEE.E.E_100.003,Gang,LEE E 100.003,LEE E 100.003,ETH.LEE.E,,,none,16.172957716682866,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,1,10,0.0000000,442.999999999999659,108,951341.513300001621246,6004051.523199997842312,442.999999999999659
ETH.LEE.E.E_101,Hoersaal,LEE E 101,Hörsaal LEE E 101,ETH.LEE.E,,,none,414.004528459962557,4.000000000000000,,2,2.8000000,,0,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,41,10,0.0000000,442.999999999999943,109,951329.706399999558926,6004059.619800001382828,442.999999999999943
ETH.LEE.F.F_200.0001,Treppe,LEE F 200.0001,LEE F 200.0001,ETH.LEE.F,,,none,38.797864749292607,4.000000000000000,,2,3.8000000,,0,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,3,10,0.0000000,447.000000000000057,110,951355.332199998199940,6004000.151900000870228,447.000000000000057
ETH.LEE.F.F_200.002,Gang,LEE F 200.002,LEE F 200.002,ETH.LEE.F,,,none,139.914408053955810,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,13,10,0.0000000,446.999999999999829,111,951353.006999999284744,6003996.736100003123283,446.999999999999829
ETH.LEE.F.F_100.0002,Gang,LEE F 100.0002,LEE F 100.0002,ETH.LEE.F,,,none,45.683217200168805,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,4,10,0.0000000,446.999999999999886,112,951339.478700000792742,6004039.077899999916553,446.999999999999886
ETH.LEE.F.F_100.0001,Treppe,LEE F 100.0001,LEE F 100.0001,ETH.LEE.F,,,none,29.489690849588509,4.000000000000000,,2,3.8000000,,6,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,2,10,3.8000000,446.999999999999943,113,951342.027499999850988,6004044.577200002968311,446.999999999999943
ETH.LEE.F.F_100.002,Gang,LEE F 100.002,LEE F 100.002,ETH.LEE.F,,,none,349.378367524956957,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,34,10,0.0000000,446.999999999999773,114,951336.750500001013279,6004034.023400001227856,446.999999999999773
ETH.LEE.G.G_200.0001,Treppe,LEE G 200.0001,LEE G 200.0001,ETH.LEE.G,,,none,38.797433342500021,4.000000000000000,,2,3.8000000,,3,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,3,10,3.8000000,451.000000000000000,115,951355.332199998199940,6004000.152000002563000,451.000000000000000
ETH.LEE.H.H_200.0001,Treppe,LEE H 200.0001,LEE H 200.0001,ETH.LEE.H,,,none,38.797996932166683,4.000000000000000,,2,3.8000000,,2,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,3,10,2.5333333,455.000000000000057,116,951355.332199998199940,6004000.151900000870228,455.000000000000057
ETH.LEE.J.J_200.0001,Treppe,LEE J 200.0001,LEE J 200.0001,ETH.LEE.J,,,none,38.797750769222219,4.000000000000000,,2,3.8000000,,3,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,3,10,3.8000000,459.000000000000000,117,951355.332199998199940,6004000.151900000870228,459.000000000000000
ETH.LEE.J.J_201,Buero,LEE J 201,LEE J 201,ETH.LEE.J,,,none,91.478849216126491,4.000000000000000,,2,2.8000000,,0,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,9,10,0.0000000,459.000000000000057,118,951343.056000001728535,6004004.541900001466274,459.000000000000057
ETH.LEE.J.J_200.002,Gang,LEE J 200.002,LEE J 200.002,ETH.LEE.J,,,none,332.689532325359437,4.000000000000000,,2,0.1000000,,1,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,33,10,0.0030303,459.000000000000227,119,951352.245900001376867,6003998.503700003027916,459.000000000000227
ETH.LEE.K.K_200.0001,Treppe,LEE K 200.0001,LEE K 200.0001,ETH.LEE.K,,,none,38.797996459068465,4.000000000000000,,2,3.8000000,,2,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,3,10,2.5333333,463.000000000000000,120,951355.332199998199940,6004000.151900000870228,463.000000000000000
ETH.LEE.L.L_200.0001,Treppe,LEE L 200.0001,LEE L 200.0001,ETH.LEE.L,,,none,38.797801430551004,4.000000000000000,,2,3.8000000,,1,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,3,10,1.2666667,467.000000000000000,121,951355.332299999892712,6004000.151900000870228,467.000000000000000
ETH.LEE.M.M_200.0001,Treppe,LEE M 200.0001,LEE M 200.0001,ETH.LEE.M,,,none,38.797398507919802,4.000000000000000,,2,3.8000000,,2,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,3,10,2.5333333,470.999999999999886,122,951355.332299999892712,6004000.151900000870228,470.999999999999886
ETH.LEE.N.N_208,Buero,LEE N 208,LEE N 208,ETH.LEE.N,,,none,62.368439054130889,4.000000000000000,,2,2.8000000,,1,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,6,10,0.4666667,474.999999999999943,123,951353.780299998819828,6003980.067900002002716,474.999999999999943
ETH.LEE.N.N_200.0002,Gang,LEE N 200.0002,LEE N 200.0002,ETH.LEE.N,,,none,36.220307608515675,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,3,10,0.0000000,474.999999999999829,124,951361.391199998557568,6003994.573499999940395,474.999999999999829
ETH.LEE.N.N_200.0001,Treppe,LEE N 200.0001,LEE N 200.0001,ETH.LEE.N,,,none,38.798229158544601,4.000000000000000,,2,3.8000000,,2,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,3,10,2.5333333,474.999999999999886,125,951355.332299999892712,6004000.151900000870228,474.999999999999886
ETH.LEE.N.N_200.002,Gang,LEE N 200.002,LEE N 200.002,ETH.LEE.N,,,none,285.161700318579790,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,28,10,0.0000000,474.999999999999943,126,951358.753699999302626,6003983.640600003302097,474.999999999999943
ETH.LEE.O.O_200.0001,Treppe,LEE O 200.0001,LEE O 200.0001,ETH.LEE.O,,,none,38.798229158544601,4.000000000000000,,2,3.8000000,,1,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,3,10,1.2666667,478.999999999999943,127,951355.332299999892712,6004000.151900000870228,478.999999999999943
ETH.LEE.P.P_200.0001,Treppe,LEE P 200.0001,LEE P 200.0001,ETH.LEE.P,,,none,38.797368806689846,2.500000000000000,,2,2.3000000,,0,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,3,10,0.0000000,482.999999999999943,128,951355.332299999892712,6004000.151900000870228,482.999999999999943
ETH.LEE.P.P_201,Buero,LEE P 201,LEE P 201,ETH.LEE.P,,,none,59.601284102664145,2.500000000000000,,2,1.7500000,,2,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,5,10,0.7000000,482.999999999999943,129,951342.221099998801947,6004006.435699999332428,482.999999999999943
ETH.LEE.P.P_200.002,Gang,LEE P 200.002,LEE P 200.002,ETH.LEE.P,,,none,297.146779413222589,2.500000000000000,,2,0.1000000,,0,,11/11/2023 11:13:00,11/11/2023 11:13:00 AM,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,1,29,10,0.0000000,482.999999999999716,130,951352.228599999099970,6003998.543300002813339,482.999999999999716
ETH.LEE.E.E_100.0001,Treppe,LEE E 100.0001,LEE E 100.0001,ETH.LEE.E,,,none,29.489782144925709,4.000000000000000,,2,3.8000000,,15,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,2,10,3.8000000,442.999999999999943,131,951342.027499999850988,6004044.577200002968311,442.999999999999943
ETH.LEE.E.E_100.001,Gang,LEE E 100.001,LEE E 100.001,ETH.LEE.E,,,none,100.973819938461133,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,10,10,0.0000000,443.000000000000000,132,951334.302999999374151,6004039.184000000357628,443.000000000000000
ETH.LEE.E.E_100.0002,Gang,LEE E 100.0002,LEE E 100.0002,ETH.LEE.E,,,none,23.494786756391370,4.000000000000000,,2,0.1000000,,10,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,2,10,0.1000000,443.000000000000114,133,951336.743200000375509,6004049.484800003468990,443.000000000000114
ETH.LEE.E.E_100.003,Gang,LEE E 100.003,LEE E 100.003,ETH.LEE.E,,,none,16.172957716682866,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,1,10,0.0000000,442.999999999999659,134,951341.513300001621246,6004051.523199997842312,442.999999999999659
ETH.LEE.E.E_101,Hoersaal,LEE E 101,Hörsaal LEE E 101,ETH.LEE.E,,,none,414.004528459962557,4.000000000000000,,2,2.8000000,,0,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,41,10,0.0000000,442.999999999999943,135,951329.706399999558926,6004059.619800001382828,442.999999999999943
ETH.LEE.F.F_200.0001,Treppe,LEE F 200.0001,LEE F 200.0001,ETH.LEE.F,,,none,38.797864749292607,4.000000000000000,,2,3.8000000,,3,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,3,10,3.8000000,447.000000000000057,136,951355.332199998199940,6004000.151900000870228,447.000000000000057
ETH.LEE.F.F_200.002,Gang,LEE F 200.002,LEE F 200.002,ETH.LEE.F,,,none,139.914408053955810,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,13,10,0.0000000,446.999999999999829,137,951353.006999999284744,6003996.736100003123283,446.999999999999829
ETH.LEE.F.F_100.0002,Gang,LEE F 100.0002,LEE F 100.0002,ETH.LEE.F,,,none,45.683217200168805,4.000000000000000,,2,0.1000000,,6,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,4,10,0.1000000,446.999999999999886,138,951339.478700000792742,6004039.077899999916553,446.999999999999886
ETH.LEE.F.F_100.0001,Treppe,LEE F 100.0001,LEE F 100.0001,ETH.LEE.F,,,none,29.489690849588509,4.000000000000000,,2,3.8000000,,10,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,2,10,3.8000000,446.999999999999943,139,951342.027499999850988,6004044.577200002968311,446.999999999999943
ETH.LEE.F.F_100.002,Gang,LEE F 100.002,LEE F 100.002,ETH.LEE.F,,,none,349.378367524956957,4.000000000000000,,2,0.1000000,,0,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,34,10,0.0000000,446.999999999999773,140,951336.750500001013279,6004034.023400001227856,446.999999999999773
ETH.LEE.G.G_200.0001,Treppe,LEE G 200.0001,LEE G 200.0001,ETH.LEE.G,,,none,38.797433342500021,4.000000000000000,,2,3.8000000,,2,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,3,10,2.5333333,451.000000000000000,141,951355.332199998199940,6004000.152000002563000,451.000000000000000
ETH.LEE.H.H_200.0001,Treppe,LEE H 200.0001,LEE H 200.0001,ETH.LEE.H,,,none,38.797996932166683,4.000000000000000,,2,3.8000000,,3,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,3,10,3.8000000,455.000000000000057,142,951355.332199998199940,6004000.151900000870228,455.000000000000057
ETH.LEE.J.J_200.0001,Treppe,LEE J 200.0001,LEE J 200.0001,ETH.LEE.J,,,none,38.797750769222219,4.000000000000000,,2,3.8000000,,3,,11/11/2023 11:13:30,11/11/2023 11:13:30 AM,11/11/2023 11:14:00,11/11/2023 11:14:00 AM,1,3,10,3.8000000,459.000000000000000,143,951355.332199998199940,6004000.151900000870228,459.000000000000000
